TimeGenerated,OperationName,TargetResources,InitiatedBy,Result
2025-07-02 04:15:00,DisableUser,{'userPrincipalName': 'user20@contoso.com'},{'user': {'userPrincipalName': 'user15@contoso.com'}},Success
2025-07-02 00:09:00,UpdateUser,{'userPrincipalName': 'user14@contoso.com'},{'user': {'userPrincipalName': 'user13@contoso.com'}},Success
2025-07-02 04:30:00,ResetPassword,{'userPrincipalName': 'user9@contoso.com'},{'user': {'userPrincipalName': 'user12@contoso.com'}},Success
2025-07-01 18:14:00,UpdateUser,{'userPrincipalName': 'user16@contoso.com'},{'user': {'userPrincipalName': 'user13@contoso.com'}},Success
2025-07-01 11:40:00,ResetPassword,{'userPrincipalName': 'user8@contoso.com'},{'user': {'userPrincipalName': 'user17@contoso.com'}},Success
2025-07-02 03:42:00,ResetPassword,{'userPrincipalName': 'user14@contoso.com'},{'user': {'userPrincipalName': 'user9@contoso.com'}},Success
2025-07-01 13:35:00,DisableUser,{'userPrincipalName': 'user19@contoso.com'},{'user': {'userPrincipalName': 'user1@contoso.com'}},Success
2025-07-02 04:22:00,DisableUser,{'userPrincipalName': 'user6@contoso.com'},{'user': {'userPrincipalName': 'user10@contoso.com'}},Success
2025-07-02 03:23:00,UpdateUser,{'userPrincipalName': 'user17@contoso.com'},{'user': {'userPrincipalName': 'user7@contoso.com'}},Success
2025-07-01 09:50:00,UpdateUser,{'userPrincipalName': 'user5@contoso.com'},{'user': {'userPrincipalName': 'user11@contoso.com'}},Success
2025-07-01 19:48:00,ResetPassword,{'userPrincipalName': 'user10@contoso.com'},{'user': {'userPrincipalName': 'user5@contoso.com'}},Success
2025-07-01 23:43:00,UpdateUser,{'userPrincipalName': 'user13@contoso.com'},{'user': {'userPrincipalName': 'user6@contoso.com'}},Success
2025-07-01 13:52:00,ResetPassword,{'userPrincipalName': 'user5@contoso.com'},{'user': {'userPrincipalName': 'user7@contoso.com'}},Success
2025-07-01 14:18:00,UpdateUser,{'userPrincipalName': 'user10@contoso.com'},{'user': {'userPrincipalName': 'user3@contoso.com'}},Success
2025-07-01 11:04:00,DisableUser,{'userPrincipalName': 'user7@contoso.com'},{'user': {'userPrincipalName': 'user14@contoso.com'}},Success
2025-07-02 07:22:00,DisableUser,{'userPrincipalName': 'user8@contoso.com'},{'user': {'userPrincipalName': 'user5@contoso.com'}},Success
2025-07-02 00:17:00,UpdateUser,{'userPrincipalName': 'user12@contoso.com'},{'user': {'userPrincipalName': 'user1@contoso.com'}},Success
2025-07-02 00:04:00,DisableUser,{'userPrincipalName': 'user12@contoso.com'},{'user': {'userPrincipalName': 'user4@contoso.com'}},Success
2025-07-02 00:07:00,DisableUser,{'userPrincipalName': 'user13@contoso.com'},{'user': {'userPrincipalName': 'user7@contoso.com'}},Success
2025-07-01 16:17:00,UpdateUser,{'userPrincipalName': 'user13@contoso.com'},{'user': {'userPrincipalName': 'user15@contoso.com'}},Success
2025-07-01 18:51:00,UpdateUser,{'userPrincipalName': 'user13@contoso.com'},{'user': {'userPrincipalName': 'user5@contoso.com'}},Success
2025-07-01 17:39:00,DisableUser,{'userPrincipalName': 'user13@contoso.com'},{'user': {'userPrincipalName': 'user11@contoso.com'}},Success
2025-07-01 21:26:00,DisableUser,{'userPrincipalName': 'user14@contoso.com'},{'user': {'userPrincipalName': 'user20@contoso.com'}},Success
2025-07-02 00:40:00,DisableUser,{'userPrincipalName': 'user3@contoso.com'},{'user': {'userPrincipalName': 'user12@contoso.com'}},Success
2025-07-01 15:34:00,DisableUser,{'userPrincipalName': 'user19@contoso.com'},{'user': {'userPrincipalName': 'user1@contoso.com'}},Success
2025-07-01 20:35:00,ResetPassword,{'userPrincipalName': 'user6@contoso.com'},{'user': {'userPrincipalName': 'user8@contoso.com'}},Success
2025-07-01 08:03:00,DisableUser,{'userPrincipalName': 'user11@contoso.com'},{'user': {'userPrincipalName': 'user17@contoso.com'}},Success
2025-07-01 10:38:00,DisableUser,{'userPrincipalName': 'user20@contoso.com'},{'user': {'userPrincipalName': 'user13@contoso.com'}},Success
2025-07-02 01:03:00,UpdateUser,{'userPrincipalName': 'user8@contoso.com'},{'user': {'userPrincipalName': 'user5@contoso.com'}},Success
2025-07-01 18:18:00,ResetPassword,{'userPrincipalName': 'user2@contoso.com'},{'user': {'userPrincipalName': 'user7@contoso.com'}},Success
2025-07-01 21:06:00,DisableUser,{'userPrincipalName': 'user3@contoso.com'},{'user': {'userPrincipalName': 'user11@contoso.com'}},Success
2025-07-01 13:08:00,ResetPassword,{'userPrincipalName': 'user6@contoso.com'},{'user': {'userPrincipalName': 'user14@contoso.com'}},Success
2025-07-02 07:02:00,ResetPassword,{'userPrincipalName': 'user10@contoso.com'},{'user': {'userPrincipalName': 'user13@contoso.com'}},Success
2025-07-01 22:23:00,UpdateUser,{'userPrincipalName': 'user2@contoso.com'},{'user': {'userPrincipalName': 'user9@contoso.com'}},Success
2025-07-02 07:17:00,DisableUser,{'userPrincipalName': 'user6@contoso.com'},{'user': {'userPrincipalName': 'user13@contoso.com'}},Success
2025-07-01 10:49:00,ResetPassword,{'userPrincipalName': 'user4@contoso.com'},{'user': {'userPrincipalName': 'user15@contoso.com'}},Success
2025-07-01 21:48:00,UpdateUser,{'userPrincipalName': 'user4@contoso.com'},{'user': {'userPrincipalName': 'sarah.johnson@contoso.com'}},Success
2025-07-01 12:23:00,DisableUser,{'userPrincipalName': 'user6@contoso.com'},{'user': {'userPrincipalName': 'user11@contoso.com'}},Success
2025-07-02 07:25:00,ResetPassword,{'userPrincipalName': 'user17@contoso.com'},{'user': {'userPrincipalName': 'user13@contoso.com'}},Success
2025-07-02 06:19:00,DisableUser,{'userPrincipalName': 'user1@contoso.com'},{'user': {'userPrincipalName': 'user16@contoso.com'}},Success
2025-07-01 09:51:00,ResetPassword,{'userPrincipalName': 'user13@contoso.com'},{'user': {'userPrincipalName': 'user14@contoso.com'}},Success
2025-07-02 05:38:00,UpdateUser,{'userPrincipalName': 'user14@contoso.com'},{'user': {'userPrincipalName': 'user9@contoso.com'}},Success
2025-07-02 01:08:00,ResetPassword,{'userPrincipalName': 'user20@contoso.com'},{'user': {'userPrincipalName': 'user15@contoso.com'}},Success
2025-07-02 02:15:00,ResetPassword,{'userPrincipalName': 'user16@contoso.com'},{'user': {'userPrincipalName': 'user11@contoso.com'}},Success
2025-07-01 22:28:00,DisableUser,{'userPrincipalName': 'user4@contoso.com'},{'user': {'userPrincipalName': 'user6@contoso.com'}},Success
2025-07-01 13:07:00,UpdateUser,{'userPrincipalName': 'user13@contoso.com'},{'user': {'userPrincipalName': 'user3@contoso.com'}},Success
2025-07-01 16:48:00,UpdateUser,{'userPrincipalName': 'user11@contoso.com'},{'user': {'userPrincipalName': 'user19@contoso.com'}},Success
2025-07-01 23:31:00,ResetPassword,{'userPrincipalName': 'user17@contoso.com'},{'user': {'userPrincipalName': 'user20@contoso.com'}},Success
2025-07-01 17:36:00,UpdateUser,{'userPrincipalName': 'user2@contoso.com'},{'user': {'userPrincipalName': 'user15@contoso.com'}},Success
2025-07-01 23:42:00,ResetPassword,{'userPrincipalName': 'user4@contoso.com'},{'user': {'userPrincipalName': 'user16@contoso.com'}},Success
2025-07-02 07:25:00,ResetPassword,{'userPrincipalName': 'user2@contoso.com'},{'user': {'userPrincipalName': 'user20@contoso.com'}},Success
2025-07-01 19:31:00,DisableUser,{'userPrincipalName': 'user9@contoso.com'},{'user': {'userPrincipalName': 'user14@contoso.com'}},Success
2025-07-02 02:31:00,ResetPassword,{'userPrincipalName': 'user10@contoso.com'},{'user': {'userPrincipalName': 'user1@contoso.com'}},Success
2025-07-01 20:10:00,ResetPassword,{'userPrincipalName': 'user6@contoso.com'},{'user': {'userPrincipalName': 'user10@contoso.com'}},Success
2025-07-01 19:04:00,ResetPassword,{'userPrincipalName': 'user1@contoso.com'},{'user': {'userPrincipalName': 'user15@contoso.com'}},Success
2025-07-02 04:20:00,UpdateUser,{'userPrincipalName': 'sarah.johnson@contoso.com'},{'user': {'userPrincipalName': 'user2@contoso.com'}},Success
2025-07-02 02:08:00,DisableUser,{'userPrincipalName': 'user12@contoso.com'},{'user': {'userPrincipalName': 'user2@contoso.com'}},Success
2025-07-01 13:58:00,UpdateUser,{'userPrincipalName': 'user13@contoso.com'},{'user': {'userPrincipalName': 'user8@contoso.com'}},Success
2025-07-01 12:18:00,DisableUser,{'userPrincipalName': 'user18@contoso.com'},{'user': {'userPrincipalName': 'user4@contoso.com'}},Success
2025-07-02 00:50:00,ResetPassword,{'userPrincipalName': 'user5@contoso.com'},{'user': {'userPrincipalName': 'sarah.johnson@contoso.com'}},Success
2025-07-01 23:38:00,DisableUser,{'userPrincipalName': 'user9@contoso.com'},{'user': {'userPrincipalName': 'user12@contoso.com'}},Success
2025-07-02 01:52:00,DisableUser,{'userPrincipalName': 'user20@contoso.com'},{'user': {'userPrincipalName': 'user8@contoso.com'}},Success
2025-07-01 10:36:00,ResetPassword,{'userPrincipalName': 'user15@contoso.com'},{'user': {'userPrincipalName': 'user2@contoso.com'}},Success
2025-07-01 13:00:00,DisableUser,{'userPrincipalName': 'user12@contoso.com'},{'user': {'userPrincipalName': 'user2@contoso.com'}},Success
2025-07-01 21:02:00,DisableUser,{'userPrincipalName': 'sarah.johnson@contoso.com'},{'user': {'userPrincipalName': 'user4@contoso.com'}},Success
2025-07-02 05:44:00,DisableUser,{'userPrincipalName': 'user3@contoso.com'},{'user': {'userPrincipalName': 'user11@contoso.com'}},Success
2025-07-01 21:40:00,UpdateUser,{'userPrincipalName': 'user10@contoso.com'},{'user': {'userPrincipalName': 'user14@contoso.com'}},Success
2025-07-02 06:17:00,DisableUser,{'userPrincipalName': 'user6@contoso.com'},{'user': {'userPrincipalName': 'user9@contoso.com'}},Success
2025-07-01 11:58:00,UpdateUser,{'userPrincipalName': 'user3@contoso.com'},{'user': {'userPrincipalName': 'user14@contoso.com'}},Success
2025-07-01 18:20:00,DisableUser,{'userPrincipalName': 'user19@contoso.com'},{'user': {'userPrincipalName': 'user9@contoso.com'}},Success
2025-07-01 16:19:00,DisableUser,{'userPrincipalName': 'user17@contoso.com'},{'user': {'userPrincipalName': 'user18@contoso.com'}},Success
2025-07-02 03:34:00,ResetPassword,{'userPrincipalName': 'user2@contoso.com'},{'user': {'userPrincipalName': 'user12@contoso.com'}},Success
2025-07-01 17:22:00,DisableUser,{'userPrincipalName': 'user7@contoso.com'},{'user': {'userPrincipalName': 'user14@contoso.com'}},Success
2025-07-02 01:07:00,DisableUser,{'userPrincipalName': 'user6@contoso.com'},{'user': {'userPrincipalName': 'user9@contoso.com'}},Success
2025-07-01 21:36:00,UpdateUser,{'userPrincipalName': 'user2@contoso.com'},{'user': {'userPrincipalName': 'user20@contoso.com'}},Success
2025-07-01 08:10:00,ResetPassword,{'userPrincipalName': 'user10@contoso.com'},{'user': {'userPrincipalName': 'user9@contoso.com'}},Success
2025-07-01 22:08:00,DisableUser,{'userPrincipalName': 'user7@contoso.com'},{'user': {'userPrincipalName': 'user1@contoso.com'}},Success
2025-07-01 17:06:00,ResetPassword,{'userPrincipalName': 'user5@contoso.com'},{'user': {'userPrincipalName': 'user9@contoso.com'}},Success
2025-07-01 18:51:00,UpdateUser,{'userPrincipalName': 'user20@contoso.com'},{'user': {'userPrincipalName': 'sarah.johnson@contoso.com'}},Success
2025-07-01 08:37:00,DisableUser,{'userPrincipalName': 'user8@contoso.com'},{'user': {'userPrincipalName': 'user8@contoso.com'}},Success
2025-07-01 10:10:00,DisableUser,{'userPrincipalName': 'user11@contoso.com'},{'user': {'userPrincipalName': 'user8@contoso.com'}},Success
2025-07-01 23:43:00,DisableUser,{'userPrincipalName': 'user10@contoso.com'},{'user': {'userPrincipalName': 'user20@contoso.com'}},Success
2025-07-02 04:19:00,ResetPassword,{'userPrincipalName': 'user14@contoso.com'},{'user': {'userPrincipalName': 'sarah.johnson@contoso.com'}},Success
2025-07-02 00:14:00,DisableUser,{'userPrincipalName': 'user18@contoso.com'},{'user': {'userPrincipalName': 'user13@contoso.com'}},Success
2025-07-01 19:37:00,ResetPassword,{'userPrincipalName': 'user1@contoso.com'},{'user': {'userPrincipalName': 'user11@contoso.com'}},Success
2025-07-01 13:10:00,ResetPassword,{'userPrincipalName': 'user12@contoso.com'},{'user': {'userPrincipalName': 'user15@contoso.com'}},Success
2025-07-02 02:10:00,DisableUser,{'userPrincipalName': 'user16@contoso.com'},{'user': {'userPrincipalName': 'user7@contoso.com'}},Success
2025-07-01 16:43:00,ResetPassword,{'userPrincipalName': 'user6@contoso.com'},{'user': {'userPrincipalName': 'user13@contoso.com'}},Success
2025-07-01 10:40:00,DisableUser,{'userPrincipalName': 'user2@contoso.com'},{'user': {'userPrincipalName': 'user19@contoso.com'}},Success
2025-07-01 19:47:00,UpdateUser,{'userPrincipalName': 'user16@contoso.com'},{'user': {'userPrincipalName': 'user18@contoso.com'}},Success
2025-07-01 20:36:00,ResetPassword,{'userPrincipalName': 'user7@contoso.com'},{'user': {'userPrincipalName': 'user17@contoso.com'}},Success
2025-07-01 23:24:00,DisableUser,{'userPrincipalName': 'user10@contoso.com'},{'user': {'userPrincipalName': 'user11@contoso.com'}},Success
2025-07-01 13:19:00,DisableUser,{'userPrincipalName': 'user15@contoso.com'},{'user': {'userPrincipalName': 'user1@contoso.com'}},Success
2025-07-02 05:18:00,ResetPassword,{'userPrincipalName': 'user19@contoso.com'},{'user': {'userPrincipalName': 'user6@contoso.com'}},Success
2025-07-01 22:10:00,UpdateUser,{'userPrincipalName': 'user19@contoso.com'},{'user': {'userPrincipalName': 'user14@contoso.com'}},Success
2025-07-02 00:45:00,UpdateUser,{'userPrincipalName': 'user10@contoso.com'},{'user': {'userPrincipalName': 'user18@contoso.com'}},Success
2025-07-01 12:29:00,ResetPassword,{'userPrincipalName': 'user13@contoso.com'},{'user': {'userPrincipalName': 'user18@contoso.com'}},Success
2025-07-01 11:18:00,ResetPassword,{'userPrincipalName': 'user20@contoso.com'},{'user': {'userPrincipalName': 'user4@contoso.com'}},Success
2025-07-01 11:46:00,DisableUser,{'userPrincipalName': 'user7@contoso.com'},{'user': {'userPrincipalName': 'user7@contoso.com'}},Success
2025-07-01 13:25:00,DisableUser,{'userPrincipalName': 'user10@contoso.com'},{'user': {'userPrincipalName': 'user6@contoso.com'}},Success
2025-07-01 21:56:00,ResetPassword,{'userPrincipalName': 'user13@contoso.com'},{'user': {'userPrincipalName': 'user18@contoso.com'}},Success
2025-07-02 04:27:00,ResetPassword,{'userPrincipalName': 'user7@contoso.com'},{'user': {'userPrincipalName': 'user14@contoso.com'}},Success
2025-07-02 05:30:00,UpdateUser,{'userPrincipalName': 'user11@contoso.com'},{'user': {'userPrincipalName': 'user12@contoso.com'}},Success
2025-07-01 18:50:00,DisableUser,{'userPrincipalName': 'sarah.johnson@contoso.com'},{'user': {'userPrincipalName': 'sarah.johnson@contoso.com'}},Success
2025-07-01 21:23:00,UpdateUser,{'userPrincipalName': 'user18@contoso.com'},{'user': {'userPrincipalName': 'user18@contoso.com'}},Success
2025-07-01 23:50:00,ResetPassword,{'userPrincipalName': 'user13@contoso.com'},{'user': {'userPrincipalName': 'user16@contoso.com'}},Success
2025-07-01 14:03:00,ResetPassword,{'userPrincipalName': 'user15@contoso.com'},{'user': {'userPrincipalName': 'user6@contoso.com'}},Success
2025-07-02 02:10:00,ResetPassword,{'userPrincipalName': 'user10@contoso.com'},{'user': {'userPrincipalName': 'user1@contoso.com'}},Success
2025-07-01 13:52:00,DisableUser,{'userPrincipalName': 'user15@contoso.com'},{'user': {'userPrincipalName': 'sarah.johnson@contoso.com'}},Success
2025-07-02 03:48:00,DisableUser,{'userPrincipalName': 'user4@contoso.com'},{'user': {'userPrincipalName': 'user13@contoso.com'}},Success
2025-07-01 22:00:00,UpdateUser,{'userPrincipalName': 'user14@contoso.com'},{'user': {'userPrincipalName': 'user14@contoso.com'}},Success
2025-07-02 05:07:00,UpdateUser,{'userPrincipalName': 'sarah.johnson@contoso.com'},{'user': {'userPrincipalName': 'user1@contoso.com'}},Success
2025-07-02 05:09:00,DisableUser,{'userPrincipalName': 'user5@contoso.com'},{'user': {'userPrincipalName': 'user20@contoso.com'}},Success
2025-07-02 03:28:00,DisableUser,{'userPrincipalName': 'user3@contoso.com'},{'user': {'userPrincipalName': 'user20@contoso.com'}},Success
2025-07-01 19:05:00,DisableUser,{'userPrincipalName': 'user14@contoso.com'},{'user': {'userPrincipalName': 'user1@contoso.com'}},Success
2025-07-02 03:25:00,DisableUser,{'userPrincipalName': 'user8@contoso.com'},{'user': {'userPrincipalName': 'user6@contoso.com'}},Success
2025-07-01 20:38:00,UpdateUser,{'userPrincipalName': 'user16@contoso.com'},{'user': {'userPrincipalName': 'user3@contoso.com'}},Success
2025-07-01 21:17:00,DisableUser,{'userPrincipalName': 'user20@contoso.com'},{'user': {'userPrincipalName': 'sarah.johnson@contoso.com'}},Success
2025-07-01 13:30:00,ResetPassword,{'userPrincipalName': 'user17@contoso.com'},{'user': {'userPrincipalName': 'user7@contoso.com'}},Success
2025-07-01 13:58:00,ResetPassword,{'userPrincipalName': 'user12@contoso.com'},{'user': {'userPrincipalName': 'user8@contoso.com'}},Success
2025-07-01 12:31:00,ResetPassword,{'userPrincipalName': 'user7@contoso.com'},{'user': {'userPrincipalName': 'user11@contoso.com'}},Success
2025-07-01 15:03:00,DisableUser,{'userPrincipalName': 'user3@contoso.com'},{'user': {'userPrincipalName': 'user1@contoso.com'}},Success
2025-07-01 16:21:00,DisableUser,{'userPrincipalName': 'user15@contoso.com'},{'user': {'userPrincipalName': 'user15@contoso.com'}},Success
2025-07-01 16:15:00,UpdateUser,{'userPrincipalName': 'user20@contoso.com'},{'user': {'userPrincipalName': 'user15@contoso.com'}},Success
2025-07-02 05:53:00,UpdateUser,{'userPrincipalName': 'user15@contoso.com'},{'user': {'userPrincipalName': 'user17@contoso.com'}},Success
2025-07-01 13:26:00,UpdateUser,{'userPrincipalName': 'user20@contoso.com'},{'user': {'userPrincipalName': 'user11@contoso.com'}},Success
2025-07-01 08:14:00,DisableUser,{'userPrincipalName': 'user15@contoso.com'},{'user': {'userPrincipalName': 'user3@contoso.com'}},Success
2025-07-02 01:44:00,ResetPassword,{'userPrincipalName': 'user2@contoso.com'},{'user': {'userPrincipalName': 'user14@contoso.com'}},Success
2025-07-01 22:14:00,ResetPassword,{'userPrincipalName': 'user13@contoso.com'},{'user': {'userPrincipalName': 'user3@contoso.com'}},Success
2025-07-02 04:43:00,DisableUser,{'userPrincipalName': 'user18@contoso.com'},{'user': {'userPrincipalName': 'user4@contoso.com'}},Success
2025-07-01 22:58:00,ResetPassword,{'userPrincipalName': 'user18@contoso.com'},{'user': {'userPrincipalName': 'user1@contoso.com'}},Success
2025-07-01 21:35:00,DisableUser,{'userPrincipalName': 'user2@contoso.com'},{'user': {'userPrincipalName': 'user10@contoso.com'}},Success
2025-07-01 21:38:00,DisableUser,{'userPrincipalName': 'user2@contoso.com'},{'user': {'userPrincipalName': 'user12@contoso.com'}},Success
2025-07-02 06:10:00,ResetPassword,{'userPrincipalName': 'user17@contoso.com'},{'user': {'userPrincipalName': 'sarah.johnson@contoso.com'}},Success
2025-07-01 11:32:00,UpdateUser,{'userPrincipalName': 'user14@contoso.com'},{'user': {'userPrincipalName': 'user4@contoso.com'}},Success
2025-07-01 11:48:00,DisableUser,{'userPrincipalName': 'user9@contoso.com'},{'user': {'userPrincipalName': 'user19@contoso.com'}},Success
2025-07-01 22:05:00,DisableUser,{'userPrincipalName': 'user6@contoso.com'},{'user': {'userPrincipalName': 'user12@contoso.com'}},Success
2025-07-01 16:17:00,ResetPassword,{'userPrincipalName': 'user11@contoso.com'},{'user': {'userPrincipalName': 'user5@contoso.com'}},Success
2025-07-01 11:18:00,ResetPassword,{'userPrincipalName': 'user7@contoso.com'},{'user': {'userPrincipalName': 'user9@contoso.com'}},Success
2025-07-01 23:38:00,DisableUser,{'userPrincipalName': 'sarah.johnson@contoso.com'},{'user': {'userPrincipalName': 'user3@contoso.com'}},Success
2025-07-01 16:52:00,ResetPassword,{'userPrincipalName': 'user16@contoso.com'},{'user': {'userPrincipalName': 'user8@contoso.com'}},Success
2025-07-01 19:17:00,ResetPassword,{'userPrincipalName': 'user10@contoso.com'},{'user': {'userPrincipalName': 'user15@contoso.com'}},Success
2025-07-01 17:23:00,DisableUser,{'userPrincipalName': 'user9@contoso.com'},{'user': {'userPrincipalName': 'user19@contoso.com'}},Success
2025-07-01 13:03:00,DisableUser,{'userPrincipalName': 'user2@contoso.com'},{'user': {'userPrincipalName': 'user5@contoso.com'}},Success
2025-07-01 15:32:00,ResetPassword,{'userPrincipalName': 'user10@contoso.com'},{'user': {'userPrincipalName': 'user1@contoso.com'}},Success
2025-07-01 17:56:00,ResetPassword,{'userPrincipalName': 'user19@contoso.com'},{'user': {'userPrincipalName': 'user12@contoso.com'}},Success
2025-07-02 05:38:00,ResetPassword,{'userPrincipalName': 'user6@contoso.com'},{'user': {'userPrincipalName': 'user19@contoso.com'}},Success
2025-07-02 06:58:00,ResetPassword,{'userPrincipalName': 'user16@contoso.com'},{'user': {'userPrincipalName': 'user15@contoso.com'}},Success
2025-07-01 13:00:00,DisableUser,{'userPrincipalName': 'user5@contoso.com'},{'user': {'userPrincipalName': 'user5@contoso.com'}},Success
2025-07-01 16:46:00,DisableUser,{'userPrincipalName': 'user10@contoso.com'},{'user': {'userPrincipalName': 'user13@contoso.com'}},Success
2025-07-01 15:13:00,DisableUser,{'userPrincipalName': 'user8@contoso.com'},{'user': {'userPrincipalName': 'user1@contoso.com'}},Success
2025-07-02 03:56:00,UpdateUser,{'userPrincipalName': 'user10@contoso.com'},{'user': {'userPrincipalName': 'user5@contoso.com'}},Success
2025-07-02 01:21:00,DisableUser,{'userPrincipalName': 'user9@contoso.com'},{'user': {'userPrincipalName': 'user12@contoso.com'}},Success
2025-07-02 00:16:00,DisableUser,{'userPrincipalName': 'user17@contoso.com'},{'user': {'userPrincipalName': 'user13@contoso.com'}},Success
2025-07-02 05:58:00,UpdateUser,{'userPrincipalName': 'user6@contoso.com'},{'user': {'userPrincipalName': 'user12@contoso.com'}},Success
2025-07-01 18:43:00,DisableUser,{'userPrincipalName': 'user19@contoso.com'},{'user': {'userPrincipalName': 'user17@contoso.com'}},Success
2025-07-02 00:33:00,DisableUser,{'userPrincipalName': 'user12@contoso.com'},{'user': {'userPrincipalName': 'user13@contoso.com'}},Success
2025-07-02 00:27:00,UpdateUser,{'userPrincipalName': 'user6@contoso.com'},{'user': {'userPrincipalName': 'user17@contoso.com'}},Success
2025-07-01 08:29:00,DisableUser,{'userPrincipalName': 'user16@contoso.com'},{'user': {'userPrincipalName': 'user13@contoso.com'}},Success
2025-07-01 15:40:00,ResetPassword,{'userPrincipalName': 'user3@contoso.com'},{'user': {'userPrincipalName': 'user11@contoso.com'}},Success
2025-07-01 13:07:00,ResetPassword,{'userPrincipalName': 'user7@contoso.com'},{'user': {'userPrincipalName': 'user8@contoso.com'}},Success
2025-07-02 06:11:00,UpdateUser,{'userPrincipalName': 'user20@contoso.com'},{'user': {'userPrincipalName': 'user4@contoso.com'}},Success
2025-07-01 23:40:00,DisableUser,{'userPrincipalName': 'user12@contoso.com'},{'user': {'userPrincipalName': 'user16@contoso.com'}},Success
2025-07-02 01:53:00,UpdateUser,{'userPrincipalName': 'sarah.johnson@contoso.com'},{'user': {'userPrincipalName': 'user1@contoso.com'}},Success
2025-07-02 06:40:00,UpdateUser,{'userPrincipalName': 'user7@contoso.com'},{'user': {'userPrincipalName': 'user12@contoso.com'}},Success
2025-07-01 11:22:00,ResetPassword,{'userPrincipalName': 'user13@contoso.com'},{'user': {'userPrincipalName': 'sarah.johnson@contoso.com'}},Success
2025-07-01 17:15:00,DisableUser,{'userPrincipalName': 'user17@contoso.com'},{'user': {'userPrincipalName': 'user3@contoso.com'}},Success
2025-07-01 10:42:00,UpdateUser,{'userPrincipalName': 'user18@contoso.com'},{'user': {'userPrincipalName': 'user18@contoso.com'}},Success
2025-07-02 01:50:00,UpdateUser,{'userPrincipalName': 'user15@contoso.com'},{'user': {'userPrincipalName': 'user19@contoso.com'}},Success
2025-07-01 14:14:00,DisableUser,{'userPrincipalName': 'user8@contoso.com'},{'user': {'userPrincipalName': 'user9@contoso.com'}},Success
2025-07-01 15:47:00,DisableUser,{'userPrincipalName': 'sarah.johnson@contoso.com'},{'user': {'userPrincipalName': 'user8@contoso.com'}},Success
2025-07-01 09:22:00,DisableUser,{'userPrincipalName': 'user15@contoso.com'},{'user': {'userPrincipalName': 'user6@contoso.com'}},Success
2025-07-01 17:28:00,UpdateUser,{'userPrincipalName': 'user9@contoso.com'},{'user': {'userPrincipalName': 'user18@contoso.com'}},Success
2025-07-01 12:31:00,DisableUser,{'userPrincipalName': 'user7@contoso.com'},{'user': {'userPrincipalName': 'user3@contoso.com'}},Success
2025-07-01 15:05:00,UpdateUser,{'userPrincipalName': 'user10@contoso.com'},{'user': {'userPrincipalName': 'user2@contoso.com'}},Success
2025-07-02 03:50:00,ResetPassword,{'userPrincipalName': 'user8@contoso.com'},{'user': {'userPrincipalName': 'user19@contoso.com'}},Success
2025-07-02 02:19:00,UpdateUser,{'userPrincipalName': 'user15@contoso.com'},{'user': {'userPrincipalName': 'user4@contoso.com'}},Success
2025-07-01 10:29:00,UpdateUser,{'userPrincipalName': 'user11@contoso.com'},{'user': {'userPrincipalName': 'sarah.johnson@contoso.com'}},Success
2025-07-01 23:05:00,UpdateUser,{'userPrincipalName': 'user16@contoso.com'},{'user': {'userPrincipalName': 'user4@contoso.com'}},Success
2025-07-01 11:24:00,DisableUser,{'userPrincipalName': 'user16@contoso.com'},{'user': {'userPrincipalName': 'user7@contoso.com'}},Success
2025-07-02 04:25:00,ResetPassword,{'userPrincipalName': 'user19@contoso.com'},{'user': {'userPrincipalName': 'user7@contoso.com'}},Success
2025-07-01 08:19:00,DisableUser,{'userPrincipalName': 'user10@contoso.com'},{'user': {'userPrincipalName': 'user19@contoso.com'}},Success
2025-07-01 23:06:00,DisableUser,{'userPrincipalName': 'user14@contoso.com'},{'user': {'userPrincipalName': 'user4@contoso.com'}},Success
2025-07-02 05:40:00,DisableUser,{'userPrincipalName': 'user7@contoso.com'},{'user': {'userPrincipalName': 'user19@contoso.com'}},Success
2025-07-01 16:35:00,ResetPassword,{'userPrincipalName': 'user15@contoso.com'},{'user': {'userPrincipalName': 'user1@contoso.com'}},Success
2025-07-02 00:48:00,DisableUser,{'userPrincipalName': 'user20@contoso.com'},{'user': {'userPrincipalName': 'user9@contoso.com'}},Success
2025-07-02 01:18:00,ResetPassword,{'userPrincipalName': 'user6@contoso.com'},{'user': {'userPrincipalName': 'user11@contoso.com'}},Success
2025-07-02 06:01:00,ResetPassword,{'userPrincipalName': 'user17@contoso.com'},{'user': {'userPrincipalName': 'user10@contoso.com'}},Success
2025-07-01 16:29:00,ResetPassword,{'userPrincipalName': 'user9@contoso.com'},{'user': {'userPrincipalName': 'user18@contoso.com'}},Success
2025-07-02 01:10:00,ResetPassword,{'userPrincipalName': 'user9@contoso.com'},{'user': {'userPrincipalName': 'user18@contoso.com'}},Success
2025-07-01 11:48:00,UpdateUser,{'userPrincipalName': 'sarah.johnson@contoso.com'},{'user': {'userPrincipalName': 'user15@contoso.com'}},Success
2025-07-01 18:53:00,DisableUser,{'userPrincipalName': 'user16@contoso.com'},{'user': {'userPrincipalName': 'user1@contoso.com'}},Success
2025-07-01 13:34:00,UpdateUser,{'userPrincipalName': 'user16@contoso.com'},{'user': {'userPrincipalName': 'user16@contoso.com'}},Success
