TimeGenerated,UserPrincipalName,AppDisplayName,ResultType,ResultDescription,IPAddress,Location,DeviceDetail
2025-06-23T09:50:00,patty.perez@contoso.com,OneDrive,0,,66.249.64.1,"New York, USA","{""DisplayName"": ""device-new-7"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""Windows"", ""Browser"": ""Chrome""}"
2025-06-23T09:52:00,noah.rhodes@contoso.com,OneDrive,0,,78.137.97.10,"Dublin, IE","{""DisplayName"": ""device-dub-6"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""iOS"", ""Browser"": ""Edge""}"
2025-06-23T09:52:00,angie.henderson@contoso.com,Azure Portal,0,,66.249.64.1,"New York, USA","{""DisplayName"": ""device-new-17"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""iOS"", ""Browser"": ""Firefox""}"
2025-06-23T10:01:00,carla.gray@contoso.com,SharePoint Online,0,,66.249.64.1,"New York, USA","{""DisplayName"": ""device-new-20"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""iOS"", ""Browser"": ""Firefox""}"
2025-06-23T10:04:00,margaret.dds@contoso.com,Office 365 Exchange Online,0,,86.23.123.45,"London, UK","{""DisplayName"": ""device-lon-36"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""macOS"", ""Browser"": ""Firefox""}"
2025-06-23T10:07:00,ryan.munoz@contoso.com,Microsoft Teams,0,,86.23.123.45,"London, UK","{""DisplayName"": ""device-lon-28"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""macOS"", ""Browser"": ""Edge""}"
2025-06-23T10:13:00,bilbo.baggins@contoso.com,Power BI,0,,78.137.97.10,"Dublin, IE","{""DisplayName"": ""device-dub-27"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""Windows"", ""Browser"": ""Firefox""}"
2025-06-23T10:15:00,allison.hill@contoso.com,SharePoint Online,0,,78.137.97.10,"Dublin, IE","{""DisplayName"": ""device-dub-13"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""Android"", ""Browser"": ""Chrome""}"
2025-06-23T10:15:00,holly.wood@contoso.com,Microsoft Teams,0,,78.137.97.10,"Dublin, IE","{""DisplayName"": ""device-dub-40"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""Windows"", ""Browser"": ""Chrome""}"
2025-06-23T10:16:00,gabrielle.davis@contoso.com,OneDrive,0,,66.249.64.1,"New York, USA","{""DisplayName"": ""device-new-14"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""Android"", ""Browser"": ""Chrome""}"
2025-06-23T10:16:00,carla.gray@contoso.com,Microsoft Teams,0,,66.249.64.1,"New York, USA","{""DisplayName"": ""device-new-48"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""iOS"", ""Browser"": ""Firefox""}"
2025-06-23T10:18:00,roger.federer@contoso.com,Azure Portal,0,,78.137.97.10,"Dublin, IE","{""DisplayName"": ""device-dub-24"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""Android"", ""Browser"": ""Edge""}"
2025-06-23T10:26:00,ethan.adams@contoso.com,Outlook Mobile,0,,66.249.64.1,"New York, USA","{""DisplayName"": ""device-new-6"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""iOS"", ""Browser"": ""Firefox""}"
2025-06-23T10:29:00,brian.ramirez@contoso.com,SharePoint Online,0,,78.137.97.10,"Dublin, IE","{""DisplayName"": ""device-dub-5"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""macOS"", ""Browser"": ""Chrome""}"
2025-06-23T10:30:00,derek.zuniga@contoso.com,OneDrive,0,,86.23.123.45,"London, UK","{""DisplayName"": ""device-lon-8"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""macOS"", ""Browser"": ""Firefox""}"
2025-06-23T10:31:00,ryan.munoz@contoso.com,SharePoint Online,0,,86.23.123.45,"London, UK","{""DisplayName"": ""device-lon-46"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""Android"", ""Browser"": ""Chrome""}"
2025-06-23T10:31:00,taylor.swift@contoso.com,OneDrive,0,,78.137.97.10,"Dublin, IE","{""DisplayName"": ""device-dub-1"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""macOS"", ""Browser"": ""Edge""}"
2025-06-23T10:32:00,abigail.shaffer@contoso.com,SharePoint Online,0,,66.249.64.1,"New York, USA","{""DisplayName"": ""device-new-29"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""Android"", ""Browser"": ""Chrome""}"
2025-06-23T10:43:00,michele.williams@contoso.com,Power BI,0,,86.23.123.45,"London, UK","{""DisplayName"": ""device-lon-20"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""iOS"", ""Browser"": ""Chrome""}"
2025-06-23T10:45:00,allison.hill@contoso.com,Microsoft Teams,500121,Authentication failed during strong authentication request.,78.137.97.10,"Dublin, IE","{""DisplayName"": ""device-dub-15"", ""IsCompliant"": false, ""IsManaged"": false, ""OperatingSystem"": ""Windows"", ""Browser"": ""Chrome""}"
2025-06-23T10:48:00,dylan.miller@contoso.com,SharePoint Online,0,,86.23.123.45,"London, UK","{""DisplayName"": ""device-lon-1"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""Android"", ""Browser"": ""Chrome""}"
2025-06-23T10:48:00,ethan.adams@contoso.com,SharePoint Online,0,,66.249.64.1,"New York, USA","{""DisplayName"": ""device-new-12"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""macOS"", ""Browser"": ""Edge""}"
2025-06-23T10:49:00,bilbo.baggins@contoso.com,Azure Portal,0,,78.137.97.10,"Dublin, IE","{""DisplayName"": ""device-dub-46"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""macOS"", ""Browser"": ""Firefox""}"
2025-06-23T10:49:00,lisa.hensley@contoso.com,Microsoft Teams,0,,66.249.64.1,"New York, USA","{""DisplayName"": ""device-new-33"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""Windows"", ""Browser"": ""Edge""}"
2025-06-23T10:50:00,lisa.jackson@contoso.com,Outlook Mobile,0,,78.137.97.10,"Dublin, IE","{""DisplayName"": ""device-dub-10"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""Android"", ""Browser"": ""Firefox""}"
2025-06-23T10:50:00,tommy.walter@contoso.com,Office 365 Exchange Online,0,,66.249.64.1,"New York, USA","{""DisplayName"": ""device-new-47"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""macOS"", ""Browser"": ""Chrome""}"
2025-06-23T10:51:00,lisa.hensley@contoso.com,Office 365 Exchange Online,0,,66.249.64.1,"New York, USA","{""DisplayName"": ""device-new-33"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""Windows"", ""Browser"": ""Firefox""}"
2025-06-23T10:52:00,allison.hill@contoso.com,OneDrive,0,,78.137.97.10,"Dublin, IE","{""DisplayName"": ""device-dub-29"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""iOS"", ""Browser"": ""Firefox""}"
2025-06-23T10:53:00,derek.zuniga@contoso.com,Outlook Mobile,0,,86.23.123.45,"London, UK","{""DisplayName"": ""device-lon-8"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""macOS"", ""Browser"": ""Chrome""}"
2025-06-23T10:53:00,taylor.swift@contoso.com,Azure Portal,0,,78.137.97.10,"Dublin, IE","{""DisplayName"": ""device-dub-21"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""Android"", ""Browser"": ""Firefox""}"
2025-06-23T10:57:00,ethan.adams@contoso.com,Office 365 Exchange Online,0,,66.249.64.1,"New York, USA","{""DisplayName"": ""device-new-44"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""iOS"", ""Browser"": ""Edge""}"
2025-06-23T10:59:00,abigail.shaffer@contoso.com,SharePoint Online,0,,66.249.64.1,"New York, USA","{""DisplayName"": ""device-new-30"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""Windows"", ""Browser"": ""Edge""}"
2025-06-23T10:59:00,lisa.hensley@contoso.com,Azure Portal,0,,66.249.64.1,"New York, USA","{""DisplayName"": ""device-new-26"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""Android"", ""Browser"": ""Chrome""}"
2025-06-23T11:00:00,cristian.santos@contoso.com,SharePoint Online,0,,78.137.97.10,"Dublin, IE","{""DisplayName"": ""device-dub-2"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""Android"", ""Browser"": ""Edge""}"
2025-06-23T11:00:00,patty.perez@contoso.com,Outlook Mobile,0,,66.249.64.1,"New York, USA","{""DisplayName"": ""device-new-50"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""macOS"", ""Browser"": ""Edge""}"
2025-06-23T11:01:00,zendaya.coleman@contoso.com,Outlook Mobile,0,,66.249.64.1,"New York, USA","{""DisplayName"": ""device-new-30"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""Windows"", ""Browser"": ""Edge""}"
2025-06-23T11:14:00,roger.federer@contoso.com,Microsoft Teams,70044,The session has expired or is invalid due to sign-in frequency checks by conditional access.,78.137.97.10,"Dublin, IE","{""DisplayName"": ""device-dub-26"", ""IsCompliant"": false, ""IsManaged"": false, ""OperatingSystem"": ""Windows"", ""Browser"": ""Unknown""}"
2025-06-23T11:14:00,jason.bourne@contoso.com,SharePoint Online,0,,78.137.97.10,"Dublin, IE","{""DisplayName"": ""device-dub-20"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""Android"", ""Browser"": ""Edge""}"
2025-06-23T11:15:00,beyonce.knowles@contoso.com,Outlook Mobile,0,,78.137.97.10,"Dublin, IE","{""DisplayName"": ""device-dub-35"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""iOS"", ""Browser"": ""Edge""}"
2025-06-23T11:15:00,monica.herrera@contoso.com,Microsoft Teams,0,,66.249.64.1,"New York, USA","{""DisplayName"": ""device-new-34"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""Android"", ""Browser"": ""Firefox""}"
2025-06-23T11:16:00,derek.zuniga@contoso.com,Microsoft Teams,0,,86.23.123.45,"London, UK","{""DisplayName"": ""device-lon-33"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""Android"", ""Browser"": ""Firefox""}"
2025-06-23T11:20:00,derek.zuniga@contoso.com,SharePoint Online,0,,86.23.123.45,"London, UK","{""DisplayName"": ""device-lon-16"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""macOS"", ""Browser"": ""Edge""}"
2025-06-23T11:20:00,holly.wood@contoso.com,Office 365 Exchange Online,0,,78.137.97.10,"Dublin, IE","{""DisplayName"": ""device-dub-48"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""macOS"", ""Browser"": ""Chrome""}"
2025-06-23T11:22:00,abigail.shaffer@contoso.com,Power BI,0,,66.249.64.1,"New York, USA","{""DisplayName"": ""device-new-42"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""iOS"", ""Browser"": ""Edge""}"
2025-06-23T11:22:00,michele.williams@contoso.com,Power BI,0,,86.23.123.45,"London, UK","{""DisplayName"": ""device-lon-5"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""Windows"", ""Browser"": ""Edge""}"
2025-06-23T11:25:00,beyonce.knowles@contoso.com,Azure Portal,0,,78.137.97.10,"Dublin, IE","{""DisplayName"": ""device-dub-23"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""Windows"", ""Browser"": ""Firefox""}"
2025-06-23T11:29:00,patty.perez@contoso.com,Azure Portal,0,,66.249.64.1,"New York, USA","{""DisplayName"": ""device-new-17"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""iOS"", ""Browser"": ""Chrome""}"
2025-06-23T11:30:00,zendaya.coleman@contoso.com,Microsoft Teams,0,,66.249.64.1,"New York, USA","{""DisplayName"": ""device-new-48"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""iOS"", ""Browser"": ""Chrome""}"
2025-06-23T11:34:00,taylor.swift@contoso.com,Outlook Mobile,0,,78.137.97.10,"Dublin, IE","{""DisplayName"": ""device-dub-23"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""macOS"", ""Browser"": ""Firefox""}"
2025-06-23T11:40:00,noah.rhodes@contoso.com,SharePoint Online,0,,78.137.97.10,"Dublin, IE","{""DisplayName"": ""device-dub-3"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""iOS"", ""Browser"": ""Chrome""}"
2025-06-23T11:40:00,abigail.shaffer@contoso.com,Azure Portal,0,,66.249.64.1,"New York, USA","{""DisplayName"": ""device-new-46"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""iOS"", ""Browser"": ""Firefox""}"
2025-06-23T11:42:00,taylor.swift@contoso.com,Outlook Mobile,0,,78.137.97.10,"Dublin, IE","{""DisplayName"": ""device-dub-26"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""Windows"", ""Browser"": ""Firefox""}"
2025-06-23T11:44:00,gabrielle.davis@contoso.com,Microsoft Teams,0,,66.249.64.1,"New York, USA","{""DisplayName"": ""device-new-14"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""Windows"", ""Browser"": ""Firefox""}"
2025-06-23T11:46:00,monica.herrera@contoso.com,SharePoint Online,0,,66.249.64.1,"New York, USA","{""DisplayName"": ""device-new-4"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""Android"", ""Browser"": ""Firefox""}"
2025-06-23T11:48:00,daniel.wagner@contoso.com,Power BI,53003,Access has been blocked due to conditional access policies.,86.23.123.45,"London, UK","{""DisplayName"": ""device-lon-27"", ""IsCompliant"": false, ""IsManaged"": false, ""OperatingSystem"": ""Linux"", ""Browser"": ""Unknown""}"
2025-06-23T11:48:00,carla.gray@contoso.com,Microsoft Teams,0,,66.249.64.1,"New York, USA","{""DisplayName"": ""device-new-8"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""Android"", ""Browser"": ""Edge""}"
2025-06-23T11:49:00,taylor.swift@contoso.com,OneDrive,0,,78.137.97.10,"Dublin, IE","{""DisplayName"": ""device-dub-2"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""Android"", ""Browser"": ""Chrome""}"
2025-06-23T11:55:00,allison.hill@contoso.com,Azure Portal,0,,78.137.97.10,"Dublin, IE","{""DisplayName"": ""device-dub-25"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""macOS"", ""Browser"": ""Chrome""}"
2025-06-23T11:59:00,connie.lawrence@contoso.com,OneDrive,0,,86.23.123.45,"London, UK","{""DisplayName"": ""device-lon-47"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""Android"", ""Browser"": ""Chrome""}"
2025-06-23T12:01:00,dylan.miller@contoso.com,Power BI,0,,86.23.123.45,"London, UK","{""DisplayName"": ""device-lon-35"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""Windows"", ""Browser"": ""Firefox""}"
2025-06-23T12:01:00,holly.wood@contoso.com,SharePoint Online,0,,78.137.97.10,"Dublin, IE","{""DisplayName"": ""device-dub-18"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""Windows"", ""Browser"": ""Chrome""}"
2025-06-23T12:08:00,ethan.adams@contoso.com,Microsoft Teams,0,,66.249.64.1,"New York, USA","{""DisplayName"": ""device-new-39"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""Windows"", ""Browser"": ""Chrome""}"
2025-06-23T12:14:00,connie.lawrence@contoso.com,Power BI,0,,86.23.123.45,"London, UK","{""DisplayName"": ""device-lon-37"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""Android"", ""Browser"": ""Chrome""}"
2025-06-23T12:20:00,jason.bourne@contoso.com,Outlook Mobile,0,,78.137.97.10,"Dublin, IE","{""DisplayName"": ""device-dub-6"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""macOS"", ""Browser"": ""Chrome""}"
2025-06-23T12:24:00,connie.lawrence@contoso.com,Power BI,0,,86.23.123.45,"London, UK","{""DisplayName"": ""device-lon-7"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""Android"", ""Browser"": ""Chrome""}"
2025-06-23T12:29:00,brian.ramirez@contoso.com,SharePoint Online,0,,78.137.97.10,"Dublin, IE","{""DisplayName"": ""device-dub-38"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""Android"", ""Browser"": ""Chrome""}"
2025-06-23T12:30:00,dylan.miller@contoso.com,Outlook Mobile,0,,86.23.123.45,"London, UK","{""DisplayName"": ""device-lon-50"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""iOS"", ""Browser"": ""Chrome""}"
2025-06-23T12:30:00,carla.gray@contoso.com,OneDrive,0,,66.249.64.1,"New York, USA","{""DisplayName"": ""device-new-44"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""Windows"", ""Browser"": ""Firefox""}"
2025-06-23T12:31:00,derek.zuniga@contoso.com,Outlook Mobile,0,,86.23.123.45,"London, UK","{""DisplayName"": ""device-lon-41"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""Windows"", ""Browser"": ""Chrome""}"
2025-06-23T12:35:00,roger.federer@contoso.com,Power BI,0,,78.137.97.10,"Dublin, IE","{""DisplayName"": ""device-dub-31"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""macOS"", ""Browser"": ""Firefox""}"
2025-06-23T12:39:00,jason.bourne@contoso.com,Power BI,0,,78.137.97.10,"Dublin, IE","{""DisplayName"": ""device-dub-21"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""iOS"", ""Browser"": ""Edge""}"
2025-06-23T12:44:00,ethan.adams@contoso.com,Microsoft Teams,0,,66.249.64.1,"New York, USA","{""DisplayName"": ""device-new-12"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""Android"", ""Browser"": ""Firefox""}"
2025-06-23T12:45:00,derek.zuniga@contoso.com,Azure Portal,0,,86.23.123.45,"London, UK","{""DisplayName"": ""device-lon-12"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""macOS"", ""Browser"": ""Chrome""}"
2025-06-23T12:49:00,bilbo.baggins@contoso.com,SharePoint Online,0,,78.137.97.10,"Dublin, IE","{""DisplayName"": ""device-dub-3"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""macOS"", ""Browser"": ""Chrome""}"
2025-06-23T12:52:00,bilbo.baggins@contoso.com,Microsoft Teams,0,,78.137.97.10,"Dublin, IE","{""DisplayName"": ""device-dub-8"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""Android"", ""Browser"": ""Chrome""}"
2025-06-23T12:52:00,lisa.jackson@contoso.com,Outlook Mobile,0,,78.137.97.10,"Dublin, IE","{""DisplayName"": ""device-dub-4"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""Android"", ""Browser"": ""Chrome""}"
2025-06-23T12:54:00,patty.perez@contoso.com,Outlook Mobile,0,,66.249.64.1,"New York, USA","{""DisplayName"": ""device-new-20"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""Windows"", ""Browser"": ""Chrome""}"
2025-06-23T12:56:00,holly.wood@contoso.com,Power BI,0,,78.137.97.10,"Dublin, IE","{""DisplayName"": ""device-dub-34"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""Windows"", ""Browser"": ""Firefox""}"
2025-06-23T12:56:00,monica.herrera@contoso.com,Office 365 Exchange Online,0,,66.249.64.1,"New York, USA","{""DisplayName"": ""device-new-49"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""iOS"", ""Browser"": ""Chrome""}"
2025-06-23T13:03:00,patty.perez@contoso.com,Microsoft Teams,0,,66.249.64.1,"New York, USA","{""DisplayName"": ""device-new-9"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""Android"", ""Browser"": ""Edge""}"
2025-06-23T13:03:00,noah.rhodes@contoso.com,Azure Portal,0,,78.137.97.10,"Dublin, IE","{""DisplayName"": ""device-dub-36"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""iOS"", ""Browser"": ""Edge""}"
2025-06-23T13:04:00,ryan.munoz@contoso.com,Office 365 Exchange Online,0,,86.23.123.45,"London, UK","{""DisplayName"": ""device-lon-22"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""iOS"", ""Browser"": ""Chrome""}"
2025-06-23T13:05:00,patty.perez@contoso.com,Microsoft Teams,0,,66.249.64.1,"New York, USA","{""DisplayName"": ""device-new-12"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""iOS"", ""Browser"": ""Chrome""}"
2025-06-23T13:09:00,allison.hill@contoso.com,Office 365 Exchange Online,0,,78.137.97.10,"Dublin, IE","{""DisplayName"": ""device-dub-35"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""Windows"", ""Browser"": ""Firefox""}"
2025-06-23T13:10:00,holly.wood@contoso.com,Azure Portal,0,,78.137.97.10,"Dublin, IE","{""DisplayName"": ""device-dub-25"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""iOS"", ""Browser"": ""Chrome""}"
2025-06-23T13:11:00,brian.ramirez@contoso.com,Microsoft Teams,0,,78.137.97.10,"Dublin, IE","{""DisplayName"": ""device-dub-37"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""Android"", ""Browser"": ""Edge""}"
2025-06-23T13:14:00,ryan.munoz@contoso.com,SharePoint Online,0,,86.23.123.45,"London, UK","{""DisplayName"": ""device-lon-34"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""macOS"", ""Browser"": ""Firefox""}"
2025-06-23T13:16:00,carla.gray@contoso.com,Office 365 Exchange Online,0,,66.249.64.1,"New York, USA","{""DisplayName"": ""device-new-35"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""Windows"", ""Browser"": ""Edge""}"
2025-06-23T13:16:00,lisa.jackson@contoso.com,Power BI,0,,78.137.97.10,"Dublin, IE","{""DisplayName"": ""device-dub-15"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""Android"", ""Browser"": ""Chrome""}"
2025-06-23T13:17:00,brian.ramirez@contoso.com,Microsoft Teams,0,,78.137.97.10,"Dublin, IE","{""DisplayName"": ""device-dub-10"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""Windows"", ""Browser"": ""Edge""}"
2025-06-23T13:23:00,beyonce.knowles@contoso.com,Power BI,0,,78.137.97.10,"Dublin, IE","{""DisplayName"": ""device-dub-44"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""iOS"", ""Browser"": ""Edge""}"
2025-06-23T13:29:00,allison.hill@contoso.com,Microsoft Teams,0,,78.137.97.10,"Dublin, IE","{""DisplayName"": ""device-dub-48"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""Windows"", ""Browser"": ""Chrome""}"
2025-06-23T13:31:00,lisa.jackson@contoso.com,Power BI,0,,78.137.97.10,"Dublin, IE","{""DisplayName"": ""device-dub-47"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""Android"", ""Browser"": ""Edge""}"
2025-06-23T13:34:00,brian.ramirez@contoso.com,SharePoint Online,0,,78.137.97.10,"Dublin, IE","{""DisplayName"": ""device-dub-1"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""macOS"", ""Browser"": ""Firefox""}"
2025-06-23T13:35:00,cristian.santos@contoso.com,Power BI,0,,78.137.97.10,"Dublin, IE","{""DisplayName"": ""device-dub-34"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""iOS"", ""Browser"": ""Firefox""}"
2025-06-23T13:38:00,roger.federer@contoso.com,Office 365 Exchange Online,0,,78.137.97.10,"Dublin, IE","{""DisplayName"": ""device-dub-43"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""Windows"", ""Browser"": ""Edge""}"
2025-06-23T13:38:00,angie.henderson@contoso.com,Outlook Mobile,0,,66.249.64.1,"New York, USA","{""DisplayName"": ""device-new-48"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""Windows"", ""Browser"": ""Edge""}"
2025-06-23T13:38:00,ryan.munoz@contoso.com,SharePoint Online,0,,86.23.123.45,"London, UK","{""DisplayName"": ""device-lon-14"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""Android"", ""Browser"": ""Firefox""}"
2025-06-23T13:42:00,patty.perez@contoso.com,SharePoint Online,0,,66.249.64.1,"New York, USA","{""DisplayName"": ""device-new-46"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""macOS"", ""Browser"": ""Edge""}"
2025-06-23T13:46:00,tommy.walter@contoso.com,Azure Portal,0,,66.249.64.1,"New York, USA","{""DisplayName"": ""device-new-12"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""Windows"", ""Browser"": ""Firefox""}"
2025-06-23T13:48:00,lisa.jackson@contoso.com,Outlook Mobile,0,,78.137.97.10,"Dublin, IE","{""DisplayName"": ""device-dub-36"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""iOS"", ""Browser"": ""Chrome""}"
2025-06-23T13:50:00,connie.lawrence@contoso.com,Office 365 Exchange Online,70044,The session has expired or is invalid due to sign-in frequency checks by conditional access.,86.23.123.45,"London, UK","{""DisplayName"": ""device-lon-26"", ""IsCompliant"": false, ""IsManaged"": false, ""OperatingSystem"": ""Windows"", ""Browser"": ""Unknown""}"
2025-06-23T13:50:00,cristian.santos@contoso.com,OneDrive,0,,78.137.97.10,"Dublin, IE","{""DisplayName"": ""device-dub-21"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""Windows"", ""Browser"": ""Edge""}"
2025-06-23T13:50:00,taylor.swift@contoso.com,OneDrive,0,,78.137.97.10,"Dublin, IE","{""DisplayName"": ""device-dub-21"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""macOS"", ""Browser"": ""Edge""}"
2025-06-23T14:03:00,carla.gray@contoso.com,Azure Portal,0,,66.249.64.1,"New York, USA","{""DisplayName"": ""device-new-32"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""Android"", ""Browser"": ""Chrome""}"
2025-06-23T14:03:00,tommy.walter@contoso.com,OneDrive,0,,66.249.64.1,"New York, USA","{""DisplayName"": ""device-new-2"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""iOS"", ""Browser"": ""Edge""}"
2025-06-23T14:05:00,cristian.santos@contoso.com,Microsoft Teams,0,,78.137.97.10,"Dublin, IE","{""DisplayName"": ""device-dub-7"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""iOS"", ""Browser"": ""Firefox""}"
